Entry date and Time,Car parking slot,Availability
2024-09-15 17:32:45,ir2,1
2024-09-15 17:32:49,ir2,1
2024-09-15 17:32:51,ir2,1
2024-09-15 17:32:54,ir2,1
2024-09-15 17:32:56,ir2,1
2024-09-15 17:32:59,ir2,1
2024-09-15 17:33:01,ir2,1
2024-09-15 17:33:03,ir2,1
2024-09-15 17:33:06,ir2,1
2024-09-15 17:33:08,ir2,1
2024-09-15 17:33:11,ir2,1
2024-09-15 17:33:13,ir2,1
2024-09-15 17:33:15,ir2,1
2024-09-15 17:33:18,ir2,1
2024-09-15 17:33:20,ir2,1
2024-09-15 17:33:23,ir2,1
2024-09-15 17:33:25,ir2,1
2024-09-15 17:33:28,ir2,1
2024-09-15 17:33:30,ir2,1
2024-09-15 17:33:33,ir2,1
2024-09-15 17:33:35,ir2,1
2024-09-15 17:33:38,ir2,1
2024-09-15 17:33:41,ir2,1
2024-09-15 17:33:43,ir2,1
2024-09-15 17:33:45,ir2,1
2024-09-15 17:33:48,ir2,1
2024-09-15 17:33:50,ir2,1
2024-09-15 17:33:53,ir2,1
2024-09-15 17:33:55,ir2,1
2024-09-15 17:33:57,ir2,1
2024-09-15 17:34:00,ir2,1
2024-09-15 17:34:02,ir2,1
2024-09-15 17:34:05,ir2,1
2024-09-15 17:34:07,Free,2
2024-09-15 17:34:09,Free,2
2024-09-15 17:34:12,Free,2
2024-09-15 17:34:14,Free,2
2024-09-15 17:34:16,Free,2
2024-09-15 17:34:19,Free,2
2024-09-15 17:34:21,Free,2
2024-09-15 17:34:23,Free,2
2024-09-15 17:34:25,Free,2
2024-09-15 17:34:27,Free,2
2024-09-15 17:34:30,Free,2
2024-09-15 17:34:33,Free,2
2024-09-15 17:34:35,Free,2
2024-09-15 17:34:37,Free,2
2024-09-15 17:34:40,Free,2
2024-09-15 17:34:42,Free,2
2024-09-15 17:34:44,Free,2
2024-09-15 17:34:47,Free,2
2024-09-15 17:34:49,Free,2
2024-09-15 17:34:59,Free,2
2024-09-15 17:35:01,Free,2
2024-09-15 17:35:03,Free,2
2024-09-15 17:35:06,Free,2
2024-09-15 17:35:08,Free,2
2024-09-15 17:35:10,Free,2
2024-09-15 17:35:12,Free,2
2024-09-15 17:35:15,Free,2
2024-09-15 17:35:17,Free,2
2024-09-15 17:35:19,Free,2
2024-09-15 17:35:22,Free,2
2024-09-15 17:35:24,Free,2
2024-09-15 17:35:27,Free,2
2024-09-15 17:35:29,Free,2
2024-09-15 17:35:31,Free,2
2024-09-15 17:35:34,Free,2
2024-09-15 17:35:36,Free,2
2024-09-15 17:35:39,Free,2
2024-09-15 17:35:41,Free,2
2024-09-15 17:35:43,Free,2
2024-09-15 17:35:46,Free,2
2024-09-15 17:35:48,Free,2
2024-09-15 17:35:51,Free,2
2024-09-15 17:35:53,Free,2
2024-09-15 17:35:55,Free,2
2024-09-15 17:35:58,Free,2
2024-09-15 17:36:00,Free,2
2024-09-15 17:36:02,Free,2
2024-09-15 17:36:05,Free,2
2024-09-15 17:36:07,Free,2
2024-09-15 17:36:11,Free,2
2024-09-15 17:36:13,Free,2
2024-09-15 17:36:16,Free,2
2024-09-15 17:36:18,Free,2
2024-09-15 17:36:21,Free,2
2024-09-15 17:36:24,Free,2
2024-09-15 17:36:26,ir1,1
2024-09-15 17:36:29,ir1,1
2024-09-15 17:36:31,ir1,1
2024-09-15 17:36:33,ir1,1
2024-09-15 17:36:36,ir1,1
2024-09-15 17:36:38,ir1,1
2024-09-15 17:36:40,ir1,1
2024-09-15 17:36:43,ir1,1
2024-09-15 17:36:45,ir1,1
2024-09-15 17:36:48,ir1,1
2024-09-15 17:36:50,ir1,1
2024-09-15 17:36:52,ir1,1
2024-09-15 17:36:55,ir1,1
2024-09-15 17:36:57,ir1,1
2024-09-15 17:36:59,ir1,1
2024-09-15 17:37:02,ir1,1
2024-09-15 17:37:04,ir1,1
2024-09-15 17:37:07,ir1,1
2024-09-15 17:37:09,ir1,1
2024-09-15 17:37:12,ir1,1
2024-09-15 17:37:14,ir1,1
2024-09-15 17:37:17,ir1,1
2024-09-15 17:37:19,ir1,1
2024-09-15 17:37:22,ir1,1
2024-09-15 17:37:24,ir1,1
2024-09-15 17:37:27,ir1,1
2024-09-15 17:37:29,ir1,1
2024-09-15 17:37:32,ir1,1
2024-09-15 17:37:34,ir1,1
2024-09-15 17:37:37,ir1,1
2024-09-15 17:37:39,ir1,1
2024-09-15 17:37:42,ir1,1
2024-09-15 17:37:44,ir1,1
2024-09-15 17:37:46,ir1,1
2024-09-15 17:37:49,ir1,1
2024-09-15 17:37:51,ir1,1
2024-09-15 17:37:53,ir1,1
2024-09-15 17:37:56,ir1,1
2024-09-15 17:37:58,ir1,1
2024-09-15 17:38:01,ir1,1
2024-09-15 17:38:03,ir1,1
2024-09-15 17:38:06,ir1,1
2024-09-15 17:38:08,ir1,1
2024-09-15 17:38:10,ir1,1
2024-09-15 17:38:13,ir1,1
2024-09-15 17:38:15,ir1,1
2024-09-15 17:38:18,ir1,1
2024-09-15 17:38:21,ir1,1
2024-09-15 17:38:23,ir1,1
2024-09-15 17:38:26,ir1,1
2024-09-15 17:38:28,ir1,1
2024-09-15 17:38:30,ir1,1
2024-09-15 17:38:33,ir1,1
2024-09-15 17:38:35,ir1,1
2024-09-15 17:38:37,ir1,1
2024-09-15 17:38:39,ir1,1
2024-09-15 17:38:42,ir1,1
2024-09-15 17:38:44,ir1,1
2024-09-15 17:38:46,ir1,1
2024-09-15 17:38:49,ir1,1
2024-09-15 17:38:51,ir1,1
2024-09-15 17:38:54,ir1,1
2024-09-15 17:38:56,ir1,1
2024-09-15 17:38:58,ir1,1
2024-09-15 17:39:01,ir1,1
2024-09-15 17:39:04,ir1,1
2024-09-15 17:39:06,ir1,1
2024-09-15 17:39:08,ir1,1
2024-09-15 17:39:11,ir1,1
2024-09-15 17:39:13,ir1,1
2024-09-15 17:39:15,ir1,1
2024-09-15 17:39:17,ir1,1
2024-09-15 17:39:20,ir1,1
2024-09-15 17:39:23,ir1,1
2024-09-15 17:39:25,ir1,1
2024-09-15 17:39:28,ir1,1
2024-09-15 17:39:30,ir1,1
2024-09-15 17:39:33,ir1,1
2024-09-15 17:39:35,ir1,1
2024-09-15 17:39:37,ir1,1
2024-09-15 17:39:40,ir1,1
2024-09-15 17:39:43,ir1,1
2024-09-15 17:39:45,ir1,1
2024-09-15 17:39:48,ir1,1
2024-09-15 17:39:51,ir1,1
2024-09-15 17:40:00,ir1,1
2024-09-15 17:40:03,ir1,1
2024-09-15 17:40:05,ir1,1
2024-09-15 17:40:08,ir1,1
2024-09-15 17:40:11,ir1,1
2024-09-15 17:40:14,ir1,1
2024-09-15 17:40:16,ir1,1
2024-09-15 17:40:19,ir1,1
2024-09-15 17:40:21,ir1,1
2024-09-15 17:40:24,ir1,1
2024-09-15 17:40:26,ir1,1
2024-09-15 17:40:29,ir1,1
2024-09-15 17:40:31,ir1,1
2024-09-15 17:40:56,ir1,1
2024-09-15 17:41:08,ir1,1
2024-09-15 17:41:20,ir1,1
2024-09-15 17:41:33,ir1,1
2024-09-15 17:41:45,Both Full,0
2024-09-15 17:41:58,Both Full,0
2024-09-15 17:42:10,ir1,1
2024-09-15 17:42:22,ir1,1
2024-09-15 17:42:34,Free,2
2024-09-15 17:42:47,Free,2
2024-09-15 18:01:17,Both Full,0
2024-09-15 18:01:20,Both Full,0
2024-09-15 18:01:22,Both Full,0
2024-09-15 18:01:24,Both Full,0
2024-09-15 18:01:27,Both Full,0
2024-09-15 18:01:30,Both Full,0
2024-09-15 18:01:34,Both Full,0
2024-09-15 18:01:36,Both Full,0
2024-09-15 18:01:40,Both Full,0
2024-09-15 18:01:43,ir2,1
2024-09-15 18:01:45,ir2,1
2024-09-15 18:01:48,ir2,1
2024-09-15 18:01:50,ir2,1
2024-09-15 18:01:53,ir2,1
2024-09-15 18:01:56,ir2,1
2024-09-15 18:01:58,ir2,1
2024-09-15 18:02:01,ir2,1
2024-09-15 18:02:03,ir2,1
2024-09-15 18:02:06,ir2,1
2024-09-15 18:02:08,ir2,1
2024-09-15 18:02:11,ir2,1
2024-09-15 18:02:13,ir2,1
2024-09-15 18:02:16,ir2,1
2024-09-15 18:02:18,ir2,1
2024-09-15 18:02:21,ir2,1
2024-09-15 18:02:23,ir2,1
2024-09-15 18:02:26,ir2,1
2024-09-15 18:02:28,ir2,1
2024-09-15 18:02:31,ir2,1
2024-09-15 18:02:33,ir2,1
2024-09-15 18:02:41,ir2,1
2024-09-15 18:02:44,ir2,1
2024-09-15 18:02:46,ir2,1
2024-09-15 18:02:47,ir2,1
2024-09-15 18:02:48,ir2,1
2024-09-15 18:02:51,ir2,1
2024-09-15 18:02:53,ir2,1
2024-09-15 18:02:56,ir2,1
2024-09-15 18:02:58,ir2,1
2024-09-15 18:03:01,ir2,1
2024-09-15 18:03:03,ir2,1
2024-09-15 18:03:15,ir2,1
2024-09-15 18:03:15,ir2,1
2024-09-15 18:03:17,ir2,1
2024-09-15 18:03:19,ir2,1
2024-09-15 18:03:22,ir2,1
2024-09-15 18:03:24,ir2,1
2024-09-15 18:03:27,ir2,1
2024-09-15 18:03:29,ir2,1
2024-09-15 18:03:32,ir2,1
2024-09-15 18:03:34,ir2,1
2024-09-15 18:03:37,ir2,1
2024-09-15 18:03:40,ir2,1
2024-09-15 18:03:42,ir2,1
2024-09-15 18:03:45,ir2,1
2024-09-15 18:03:47,ir2,1
2024-09-15 18:03:51,ir2,1
2024-09-15 18:03:54,ir2,1
2024-09-15 18:03:56,ir2,1
2024-09-15 18:03:58,ir2,1
2024-09-15 18:04:01,ir2,1
2024-09-15 18:04:03,ir2,1
2024-09-15 18:04:11,ir2,1
2024-09-15 18:04:15,ir2,1
2024-09-15 18:04:15,ir2,1
2024-09-15 18:04:18,ir2,1
2024-09-15 18:04:20,ir2,1
2024-09-15 18:04:22,ir2,1
2024-09-15 18:04:25,ir2,1
2024-09-15 18:04:28,ir2,1
2024-09-15 18:04:30,ir2,1
2024-09-15 18:04:33,ir2,1
2024-09-15 18:04:35,ir2,1
2024-09-15 18:04:38,ir2,1
2024-09-15 18:04:40,ir2,1
2024-09-15 18:04:43,ir2,1
2024-09-15 18:04:45,ir2,1
2024-09-15 18:04:47,ir2,1
2024-09-15 18:04:55,ir2,1
2024-09-15 18:04:58,ir2,1
2024-09-15 18:05:00,ir2,1
2024-09-15 18:05:05,ir2,1
2024-09-15 18:05:06,ir2,1
2024-09-15 18:05:09,ir2,1
2024-09-15 18:05:11,ir2,1
2024-09-15 18:05:13,ir2,1
2024-09-15 18:05:16,Free,2
2024-09-15 18:05:18,Free,2
2024-09-15 18:05:20,Free,2
2024-09-16 21:21:22,ir1,1
2024-09-16 21:21:44,Free,2
2024-09-16 21:21:48,ir1,1
2024-09-16 21:21:51,Free,2
2024-09-16 21:21:54,Free,2
2024-09-16 21:21:57,Free,2
2024-09-16 21:22:00,Free,2
2024-09-16 21:22:03,Free,2
2024-09-16 21:22:05,Free,2
2024-09-16 21:22:08,Free,2
2024-09-16 21:22:11,Free,2
2024-09-16 21:22:13,Free,2
2024-09-16 21:22:16,Free,2
2024-09-16 21:22:19,Free,2
2024-09-16 21:22:22,Free,2
2024-09-16 21:22:25,Free,2
2024-09-16 21:22:27,Free,2
2024-09-16 21:22:30,Free,2
2024-09-16 21:22:33,Free,2
2024-09-16 21:22:35,Free,2
2024-09-16 21:22:38,Free,2
2024-09-16 21:22:41,Free,2
2024-09-16 21:22:43,Free,2
2024-09-16 21:22:46,Free,2
2024-09-16 21:22:48,Free,2
2024-09-16 21:22:51,Free,2
2024-09-16 21:22:53,Free,2
2024-09-16 21:22:56,Free,2
2024-09-16 21:22:59,Free,2
2024-09-16 21:23:02,Free,2
2024-09-17 13:36:16,Free,2
2024-09-17 13:36:18,Free,2
2024-09-17 13:36:21,Free,2
2024-09-17 13:36:23,Free,2
2024-09-17 13:36:26,Free,2
2024-09-17 13:36:29,ir1,1
2024-09-17 13:36:32,ir1,1
2024-09-17 13:36:35,Free,2
2024-09-17 13:36:38,Free,2
2024-09-17 13:36:40,Free,2
2024-09-17 13:36:44,ir1,1
2024-09-17 13:36:46,ir1,1
2024-09-17 13:36:49,ir1,1
2024-09-17 13:36:51,Both Full,0
2024-09-17 13:36:54,Both Full,0
2024-09-17 13:36:58,Both Full,0
2024-09-17 13:37:00,Both Full,0
2024-09-17 13:37:03,Both Full,0
2024-09-17 13:37:06,Both Full,0
2024-09-17 13:37:08,Both Full,0
2024-09-17 13:37:11,Both Full,0
2024-09-17 13:37:13,Both Full,0
2024-09-17 13:37:15,Both Full,0
2024-09-17 13:37:18,Both Full,0
2024-09-17 13:37:20,Both Full,0
2024-09-17 13:37:22,Both Full,0
2024-09-17 13:37:25,Both Full,0
2024-09-17 13:37:28,Both Full,0
2024-09-17 13:37:30,Both Full,0
2024-09-17 13:37:32,Both Full,0
2024-09-17 13:37:35,Both Full,0
2024-09-17 13:37:37,Both Full,0
2024-09-17 13:37:40,Both Full,0
2024-09-17 13:37:44,Both Full,0
2024-09-17 13:37:47,ir1,1
2024-09-17 13:37:50,ir1,1
2024-09-17 13:37:54,ir1,1
2024-09-17 13:37:56,ir1,1
2024-09-17 13:37:58,ir1,1
2024-09-17 13:38:01,ir1,1
2024-09-17 13:38:09,ir1,1
2024-09-17 13:38:09,ir1,1
2024-09-17 13:38:12,ir1,1
2024-09-17 13:38:14,ir1,1
2024-09-17 13:38:16,Free,2
2024-09-17 13:38:19,Free,2
2024-09-17 13:38:21,Free,2
2024-09-17 13:38:24,ir2,1
2024-09-17 13:38:26,Free,2
2024-09-17 13:38:29,Free,2
2024-09-17 13:38:31,Free,2
2024-09-17 13:38:34,Free,2
2024-09-17 13:38:36,Free,2
2024-09-17 13:38:38,Free,2
2024-09-17 13:38:41,Free,2
2024-09-17 13:38:43,Free,2
2024-09-17 13:38:45,Free,2
2024-09-17 13:38:47,Free,2
2024-09-17 13:38:49,Free,2
2024-09-17 13:38:52,Free,2
2024-09-17 13:38:54,Free,2
2024-09-17 13:38:56,Free,2
2024-09-17 13:38:59,Free,2
2024-09-17 13:39:02,Free,2
2024-09-17 13:39:04,Free,2
2024-09-17 13:39:06,Free,2
2024-09-17 13:39:09,Free,2
2024-09-17 13:39:11,Free,2
2024-09-17 13:39:13,Free,2
2024-09-17 13:39:15,Free,2
2024-09-17 13:39:19,ir2,1
2024-09-17 13:39:21,ir2,1
2024-09-17 13:39:23,ir2,1
2024-09-17 13:39:25,ir2,1
2024-09-17 13:39:29,ir2,1
2024-09-17 13:39:31,ir2,1
2024-09-17 13:39:34,ir2,0
2024-09-17 13:39:37,Both Full,0
2024-09-17 13:39:39,ir2,1
2024-09-17 13:39:43,ir2,1
2024-09-17 13:39:56,ir2,1
2024-09-17 13:39:59,ir2,1
2024-09-17 13:40:01,ir2,1
2024-09-17 13:40:04,ir2,1
2024-09-17 13:40:06,ir2,1
2024-09-17 13:40:09,ir2,1
2024-09-17 13:40:11,ir2,1
2024-09-17 13:40:14,ir2,1
2024-09-17 13:40:17,ir2,1
2024-09-17 13:40:19,ir2,1
2024-09-17 13:40:22,ir2,1
2024-09-17 13:40:25,ir2,1
2024-09-17 13:40:50,ir2,1
2024-09-17 13:40:53,ir2,1
2024-09-17 13:40:55,ir2,1
2024-09-17 13:40:57,ir2,1
2024-09-17 13:41:01,ir2,1
2024-09-17 13:41:04,ir2,1
2024-09-17 13:41:06,ir2,1
2024-09-17 13:41:08,ir2,1
2024-09-17 13:41:11,ir2,1
2024-09-17 13:41:13,ir2,1
2024-09-17 13:41:16,ir2,1
2024-09-17 13:41:18,ir2,1
2024-09-17 13:41:20,ir2,1
2024-09-17 13:41:22,ir2,1
2024-09-17 13:41:25,ir2,1
2024-09-17 13:41:27,Both Full,0
2024-09-17 13:41:32,ir2,1
2024-09-17 13:41:35,ir2,1
2024-09-17 13:41:37,ir2,1
2024-09-17 13:41:39,ir2,1
2024-09-17 13:41:43,ir2,1
2024-09-17 13:41:46,ir2,1
2024-09-17 13:41:48,ir2,1
2024-09-17 13:41:50,Both Full,0
2024-09-17 13:41:53,Both Full,0
2024-09-17 13:41:57,Both Full,0
2024-09-17 13:42:00,Both Full,0
2024-09-17 13:42:03,Both Full,0
2024-09-17 13:42:05,Both Full,0
2024-09-17 13:42:15,Both Full,0
2024-09-17 13:42:17,Both Full,0
2024-09-17 13:42:20,Both Full,0
2024-09-17 13:42:23,Both Full,0
2024-09-17 13:42:25,Both Full,0
2024-09-17 13:42:27,Both Full,0
2024-09-17 13:42:30,Both Full,0
2024-09-17 13:42:33,Both Full,0
2024-09-17 13:42:35,Both Full,0
2024-09-17 13:42:37,Both Full,0
2024-09-17 13:42:40,Both Full,0
2024-09-17 13:42:43,Both Full,0
2024-09-17 13:42:45,Both Full,0
2024-09-17 13:42:47,Both Full,0
2024-09-17 13:42:50,Both Full,0
2024-09-17 13:42:52,Both Full,0
2024-09-17 13:42:55,Both Full,0
2024-09-17 13:42:58,Both Full,0
2024-09-17 13:43:01,Both Full,0
2024-09-17 13:43:04,Both Full,0
2024-09-17 13:43:06,Both Full,0
2024-09-17 13:43:09,Both Full,0
2024-09-17 13:43:11,Both Full,0
2024-09-17 13:43:14,Both Full,0
2024-09-17 13:43:16,Both Full,0
2024-09-17 13:43:19,Both Full,0
2024-09-17 13:43:22,Both Full,0
2024-09-17 13:43:24,Both Full,0
2024-09-17 13:43:27,Both Full,0
2024-09-17 13:43:29,Both Full,0
2024-09-17 13:43:32,Both Full,0
2024-09-17 13:43:34,Both Full,0
2024-09-17 13:43:36,Both Full,0
2024-09-17 13:43:38,Both Full,0
2024-09-17 13:43:40,Both Full,0
2024-09-17 13:43:43,Both Full,0
2024-09-17 13:43:46,Both Full,0
2024-09-17 13:43:49,Both Full,0
2024-09-17 13:43:51,Both Full,0
2024-09-17 13:43:53,Both Full,0
2024-09-17 13:43:56,Both Full,0
2024-09-17 13:43:59,Both Full,0
2024-09-17 13:44:01,Both Full,0
2024-09-17 13:44:04,Both Full,0
2024-09-17 13:44:06,Both Full,0
2024-09-17 13:44:09,Both Full,0
2024-09-17 13:44:11,Both Full,0
2024-09-17 13:44:14,Both Full,0
2024-09-17 13:44:17,Both Full,0
2024-09-17 13:44:20,Both Full,0
2024-09-17 13:44:22,Both Full,0
2024-09-17 13:44:25,Both Full,0
2024-09-17 13:44:27,Both Full,0
2024-09-17 13:44:29,Both Full,0
2024-09-17 13:44:32,Both Full,0
2024-09-17 13:44:34,Both Full,0
2024-09-17 13:44:36,Both Full,0
2024-09-17 13:44:39,Both Full,0
2024-09-17 13:44:42,Both Full,0
2024-09-17 13:44:44,Both Full,0
2024-09-17 13:44:47,Both Full,0
2024-09-17 13:44:49,Both Full,0
2024-09-17 13:44:52,Both Full,0
2024-09-17 13:44:55,Both Full,0
2024-09-17 13:44:57,Both Full,0
2024-09-17 13:45:00,Both Full,0
2024-09-17 13:45:02,Both Full,0
2024-09-17 13:45:04,Both Full,0
2024-09-17 13:45:06,Both Full,0
2024-09-17 13:45:09,Both Full,0
2024-09-17 13:45:12,Both Full,0
2024-09-17 13:45:15,Both Full,0
2024-09-17 13:45:17,Both Full,0
2024-09-17 13:45:21,Both Full,0
2024-09-17 13:45:24,Both Full,0
2024-09-17 13:45:27,Both Full,0
2024-09-17 13:45:29,Both Full,0
2024-09-17 13:45:31,Both Full,0
2024-09-17 13:45:34,Both Full,0
2024-09-17 13:45:36,Both Full,0
2024-09-17 13:45:38,Both Full,0
2024-09-17 13:45:40,Both Full,0
2024-09-17 13:45:53,Both Full,0
2024-09-17 13:45:56,Both Full,0
2024-09-17 13:46:00,Both Full,0
2024-09-17 13:46:02,Both Full,0
2024-09-17 13:46:04,Both Full,0
2024-09-17 13:46:07,Both Full,0
2024-09-17 13:46:09,Both Full,0
2024-09-17 13:46:11,Both Full,0
2024-09-17 13:46:14,Both Full,0
2024-09-17 13:46:17,Both Full,0
2024-09-17 13:46:19,Both Full,0
2024-09-17 13:46:22,Both Full,0
2024-09-17 13:46:25,Both Full,0
2024-09-17 13:46:29,Both Full,0
2024-09-17 13:46:32,Both Full,0
2024-09-17 13:46:34,Both Full,0
2024-09-17 13:46:37,Both Full,0
2024-09-17 13:46:40,Both Full,0
2024-09-17 13:46:42,Both Full,0
2024-09-17 13:46:44,Both Full,0
2024-09-17 13:46:47,Both Full,0
2024-09-17 13:46:50,Both Full,0
2024-09-17 13:46:52,Both Full,0
2024-09-17 13:46:54,Both Full,0
2024-09-17 13:46:56,Both Full,0
2024-09-17 13:46:59,Both Full,0
2024-09-17 13:47:01,Both Full,0
2024-09-17 13:47:03,Both Full,0
2024-09-17 13:47:07,Both Full,0
2024-09-17 13:47:28,Both Full,0
2024-09-17 13:47:32,Both Full,0
2024-09-17 13:47:34,Both Full,0
2024-09-17 13:47:36,Both Full,0
2024-09-17 13:47:38,Both Full,0
2024-09-17 13:47:41,Both Full,0
2024-09-17 13:47:43,Both Full,0
2024-09-17 13:47:51,Both Full,0
2024-09-17 13:47:53,Both Full,0
2024-09-17 13:47:54,Both Full,0
2024-09-17 13:47:56,Both Full,0
2024-09-17 13:47:58,Both Full,0
2024-09-17 13:48:01,Both Full,0
2024-09-17 13:48:04,Both Full,0
2024-09-17 13:48:06,Both Full,0
2024-09-17 13:48:09,Both Full,0
2024-09-17 13:48:12,Both Full,0
2024-09-17 13:48:14,Both Full,0
2024-09-17 14:01:19,ir2,1
2024-09-17 14:01:23,ir2,1
2024-09-17 14:01:27,ir2,1
2024-09-17 14:01:34,ir2,1
2024-09-17 14:01:44,ir2,1
2024-09-17 14:01:48,ir2,1
2024-09-17 14:01:52,ir2,1
2024-09-17 14:01:58,ir2,1
2024-09-17 14:02:01,ir2,1
2024-09-17 14:02:07,ir2,1
2024-09-17 14:02:10,ir2,1
2024-09-17 14:02:38,ir2,1
2024-09-17 14:02:42,ir2,1
2024-09-17 14:02:44,ir2,1
2024-09-17 14:02:46,ir2,1
2024-09-17 14:02:56,ir2,1
2024-09-17 14:03:06,ir2,1
2024-09-17 14:03:09,ir2,1
2024-09-17 14:03:13,ir2,1
2024-09-17 14:03:16,ir2,1
2024-09-17 14:03:17,ir2,1
2024-09-17 14:03:20,ir2,1
2024-09-17 14:03:25,ir2,1
2024-09-17 14:03:35,ir2,1
2024-09-17 14:03:39,ir2,1
2024-09-17 14:03:43,ir2,1
2024-09-17 14:03:45,ir2,1
2024-09-17 14:03:53,ir2,1
2024-09-17 14:03:56,ir2,1
2024-09-17 14:04:00,ir2,1
2024-09-17 14:04:03,ir2,1
2024-09-17 14:04:04,ir2,1
2024-09-17 14:04:13,ir2,1
2024-09-17 14:04:17,ir2,1
2024-09-17 14:04:21,ir2,1
2024-09-17 14:04:22,ir2,1
2024-09-17 14:04:31,ir2,1
2024-09-17 14:04:35,ir2,1
2024-09-17 14:04:48,ir2,1
2024-09-17 14:04:52,ir2,1
2024-09-17 14:04:56,ir2,1
2024-09-17 14:04:59,ir2,1
2024-09-17 14:05:03,ir2,1
2024-09-17 14:05:07,ir2,1
2024-09-17 14:05:10,ir2,1
2024-09-17 14:05:14,ir2,1
2024-09-17 14:05:18,ir2,1
2024-09-17 14:05:24,ir2,1
2024-09-17 14:05:28,ir2,1
2024-09-17 14:05:31,ir2,1
2024-09-17 14:05:38,ir2,1
2024-09-17 14:05:41,ir2,1
2024-09-17 14:05:45,ir2,1
2024-09-17 14:05:49,ir2,1
2024-09-17 14:05:53,ir2,1
2024-09-17 14:06:00,ir2,1
2024-09-17 14:06:02,ir2,1
2024-09-17 14:06:06,ir2,1
2024-09-18 22:01:06,Free,2
2024-09-18 22:01:09,ir2,1
2024-09-18 22:01:13,Free,2
2024-09-18 22:01:16,ir2,1
2024-09-18 22:01:19,Free,2
2024-09-18 22:01:22,ir2,1
2024-09-18 22:01:25,Free,2
2024-09-18 22:01:28,ir2,1
2024-09-18 22:01:32,ir1,1
2024-09-18 22:01:36,Free,2
2024-09-18 22:01:38,Free,2
2024-09-18 22:01:42,Free,2
2024-09-18 22:01:45,Free,3
2024-09-18 22:01:48,Free,2
2024-09-18 22:01:51,Free,2
2024-09-18 22:01:55,Free,2
2024-09-18 22:01:58,Free,3
2024-09-18 22:02:01,Free,2
2024-09-18 22:02:04,Free,2
2024-09-18 22:02:07,Free,2
2024-09-18 22:02:10,Free,2
2024-09-18 22:02:13,ir2,1
2024-09-18 22:02:16,Free,2
2024-09-18 22:02:19,ir2,1
2024-09-18 22:02:22,Free,2
2024-09-18 22:02:25,ir1,1
2024-09-18 22:02:28,Free,2
2024-09-18 22:02:30,Free,2
2024-09-18 22:02:33,Free,2
2024-09-18 22:02:35,Free,2
2024-09-18 22:02:38,Free,2
2024-09-18 22:02:41,Free,2
2024-09-18 22:02:45,Free,2
2024-09-18 22:02:48,Free,2
2024-09-18 22:02:50,Free,2
2024-09-18 22:02:53,ir2,1
2024-09-18 22:02:56,ir2,1
2024-09-18 22:02:58,Free,2
2024-09-18 22:03:02,Free,2
2024-09-18 22:03:05,Free,2
2024-09-18 22:03:08,Free,2
2024-09-18 22:03:10,ir2,1
2024-09-18 22:03:13,Free,2
2024-09-18 22:03:15,ir2,1
2024-09-18 22:03:18,Free,2
2024-09-18 22:03:20,Free,2
2024-09-18 22:03:24,Free,2
2024-09-18 22:03:27,Free,2
2024-09-18 22:03:30,ir2,1
2024-09-18 22:03:33,Free,2
2024-09-18 22:03:37,ir2,1
2024-09-18 22:03:40,Both Full,0
2024-09-18 22:03:42,Free,2
2024-09-18 22:03:45,Free,2
2024-09-18 22:03:47,Free,3
2024-09-18 22:03:50,Free,2
2024-09-18 22:03:53,Free,2
2024-09-18 22:03:56,Free,2
2024-09-18 22:03:59,Free,2
2024-09-18 22:04:01,ir2,1
2024-09-18 22:04:04,Free,2
2024-09-18 22:04:07,Free,2
2024-09-18 22:04:09,Free,2
2024-09-18 22:04:12,Free,2
2024-09-18 22:04:14,Free,2
2024-09-18 22:04:17,Free,2
2024-09-18 22:04:20,Free,2
2024-09-18 22:04:23,Free,2
2024-09-18 22:04:25,Free,2
2024-09-18 22:04:28,Free,2
2024-09-18 22:04:30,Free,2
2024-09-18 22:04:33,Free,2
2024-09-18 22:04:35,Free,2
2024-09-18 22:04:39,Free,2
2024-09-18 22:04:41,Free,2
2024-09-18 22:04:44,Free,2
2024-09-18 22:04:46,Free,2
2024-09-18 22:04:49,Free,2
2024-09-18 22:04:52,Free,2
2024-09-18 22:04:54,Free,2
2024-09-18 22:04:57,Free,2
2024-09-18 22:05:00,Free,2
2024-09-18 22:05:02,Free,2
2024-09-18 22:05:05,Free,2
2024-09-18 22:05:07,Free,2
2024-09-18 22:05:10,Free,2
2024-09-18 22:05:13,Free,2
2024-09-18 22:05:15,Free,2
2024-09-18 22:05:18,Free,2
2024-09-18 22:05:21,Free,2
2024-09-18 22:05:23,ir1,1
2024-09-18 22:05:26,ir1,1
2024-09-18 22:05:30,Free,2
2024-09-18 22:05:32,Free,2
2024-09-18 22:05:34,Free,2
2024-09-18 22:05:37,Free,2
2024-09-18 22:05:40,Free,2
2024-09-18 22:05:42,ir2,1
2024-09-18 22:05:46,Free,2
2024-09-18 22:05:50,Free,2
2024-09-18 22:05:53,Free,2
2024-09-18 22:05:56,Free,2
2024-09-18 22:05:58,Free,2
2024-09-18 22:06:02,Free,2
2024-09-18 22:06:04,Free,2
2024-09-18 22:06:07,Free,3
2024-09-18 22:06:09,Free,2
2024-09-18 22:06:12,Free,2
2024-09-18 22:06:16,Free,2
2024-09-18 22:06:18,Free,2
2024-09-18 22:06:21,Free,2
2024-09-18 22:06:24,Free,2
2024-09-18 22:06:26,Free,2
2024-09-18 22:06:29,Free,2
2024-09-18 22:06:32,Free,2
